Local time,Open,High,Low,Close,Volume
09.01.2019 05:00:00.000 GMT+0700,108.727,108.761,108.689,108.730,4744.450000000001
09.01.2019 05:30:00.000 GMT+0700,108.731,108.858,108.726,108.785,2250.34
09.01.2019 06:00:00.000 GMT+0700,108.784,108.830,108.758,108.823,1040.4900000000002
09.01.2019 06:30:00.000 GMT+0700,108.824,108.824,108.749,108.751,2273.83
09.01.2019 07:00:00.000 GMT+0700,108.752,108.822,108.692,108.773,5079.9400000000005
09.01.2019 07:30:00.000 GMT+0700,108.773,108.846,108.700,108.711,5319.25
09.01.2019 08:00:00.000 GMT+0700,108.711,108.779,108.681,108.761,4108.24
09.01.2019 08:30:00.000 GMT+0700,108.761,108.801,108.691,108.790,5285.469999999999
09.01.2019 09:00:00.000 GMT+0700,108.790,108.926,108.776,108.905,5452.12
09.01.2019 09:30:00.000 GMT+0700,108.904,109.001,108.870,108.907,4923.04
09.01.2019 10:00:00.000 GMT+0700,108.907,108.946,108.866,108.871,2871.2900000000004
09.01.2019 10:30:00.000 GMT+0700,108.872,108.912,108.831,108.898,2723.669999999999
09.01.2019 11:00:00.000 GMT+0700,108.900,108.944,108.881,108.914,2516.4300000000003
09.01.2019 11:30:00.000 GMT+0700,108.914,108.919,108.835,108.864,2695.8399999999997
09.01.2019 12:00:00.000 GMT+0700,108.867,108.923,108.820,108.887,2662.91
09.01.2019 12:30:00.000 GMT+0700,108.886,108.899,108.819,108.854,2733.820000000001
