Date,Timestamp,Open,High,Low,Close,Volume
2019-08-21,04:00:00,1.63585,1.63666,1.63522,1.63664,2710.59999454021
2019-08-21,05:00:00,1.63664,1.63665,1.63489,1.63628,3543.59998714924
2019-08-21,06:00:00,1.63626,1.63758,1.63561,1.63723,5244.14998412132
2019-08-21,07:00:00,1.63722,1.63804,1.63609,1.63658,5846.36998486519
2019-08-21,08:00:00,1.63655,1.63657,1.63491,1.63517,7090.01997375488
2019-08-21,09:00:00,1.63518,1.63568,1.63415,1.63428,5811.28996944427
2019-08-21,10:00:00,1.63431,1.63544,1.63418,1.63519,5318.76998102665
2019-08-21,11:00:00,1.63518,1.63545,1.63346,1.63373,4741.74998104572
2019-08-21,12:00:00,1.63372,1.63441,1.63279,1.63325,6057.45997822285
2019-08-21,13:00:00,1.63328,1.63355,1.63243,1.63246,5432.73998069763
2019-08-21,14:00:00,1.63246,1.63451,1.63232,1.63399,8481.32998502254
2019-08-21,15:00:00,1.63399,1.63455,1.63337,1.63382,7268.26999354362
2019-08-21,16:00:00,1.63382,1.63408,1.63282,1.63355,6427.44999480248
2019-08-21,17:00:00,1.63354,1.63461,1.6334,1.63398,5117.65997540951
2019-08-21,18:00:00,1.63398,1.63533,1.63315,1.63492,11930.2099592984
2019-08-21,19:00:00,1.63493,1.63611,1.63377,1.635,8396.94999349117
2019-08-21,20:00:00,1.63498,1.63512,1.63441,1.63444,2751.8299973011
2019-08-21,21:00:00,1.6344,1.635,1.63435,1.63438,5400.16000187397
2019-08-21,22:00:00,1.63441,1.63511,1.6342,1.63472,2549.26999992132
2019-08-21,23:00:00,1.63479,1.63516,1.63393,1.6346,5048.7899864912
2019-08-22,00:00:00,1.63465,1.63615,1.63441,1.63584,6327.76997196674
2019-08-22,01:00:00,1.63584,1.63662,1.63485,1.63649,6777.96998310089
2019-08-22,02:00:00,1.6365,1.63871,1.63633,1.63871,6076.73997759819
2019-08-22,03:00:00,1.63879,1.63895,1.63755,1.63863,5470.98998355865
2019-08-22,04:00:00,1.63863,1.63966,1.63828,1.63903,5217.32998132706
2019-08-22,05:00:00,1.63904,1.63975,1.63689,1.63713,5544.70998251438
2019-08-22,06:00:00,1.63716,1.63783,1.63647,1.63697,8823.22997951508
2019-08-22,07:00:00,1.63695,1.64016,1.63667,1.63902,17903.7799804211
2019-08-22,08:00:00,1.63902,1.64189,1.63897,1.6399,10650.159966588
2019-08-22,09:00:00,1.6399,1.63998,1.63753,1.63818,11595.7299612761
2019-08-22,10:00:00,1.63816,1.63816,1.63619,1.63622,8792.82996356487
2019-08-22,11:00:00,1.63619,1.63861,1.63572,1.63718,11180.589982152
2019-08-22,12:00:00,1.63721,1.63816,1.63591,1.63775,11181.3199619055
2019-08-22,13:00:00,1.63777,1.63902,1.63673,1.63857,12754.0899838209
2019-08-22,14:00:00,1.63855,1.64071,1.63764,1.63805,15734.0799856186
2019-08-22,15:00:00,1.63805,1.63954,1.63782,1.63947,8379.93000459671
2019-08-22,16:00:00,1.63946,1.63999,1.63854,1.63942,5338.99000155926
2019-08-22,17:00:00,1.63941,1.64004,1.6389,1.63966,5454.8599871397
2019-08-22,18:00:00,1.63967,1.64038,1.6395,1.64025,5277.22000050545
2019-08-22,19:00:00,1.64024,1.64059,1.63975,1.63995,5459.6099998951
2019-08-22,20:00:00,1.63995,1.64042,1.63931,1.63931,2529.78999966383
2019-08-22,21:00:00,1.63931,1.63992,1.63903,1.63963,5605.16000056267
2019-08-22,22:00:00,1.63963,1.63997,1.63929,1.63963,1328.46999973059
2019-08-22,23:00:00,1.63961,1.641,1.63947,1.64054,6337.75999128819
2019-08-23,00:00:00,1.64052,1.64056,1.6386,1.6392,7006.19998025894
2019-08-23,01:00:00,1.6392,1.64188,1.63849,1.63855,12860.0099622011
2019-08-23,02:00:00,1.63854,1.63941,1.63698,1.63753,8094.47997283936
2019-08-23,03:00:00,1.63751,1.63827,1.63714,1.63795,5905.20997858047
2019-08-23,04:00:00,1.63795,1.6388,1.63724,1.63873,4980.00999546051
2019-08-23,05:00:00,1.6387,1.6396,1.6379,1.63815,6566.09998703003
2019-08-23,06:00:00,1.63811,1.63932,1.63745,1.63931,7554.41996610165
2019-08-23,07:00:00,1.63931,1.63965,1.63727,1.63858,11074.0899609327
2019-08-23,08:00:00,1.63858,1.6388,1.63699,1.63722,7954.99998211861
2019-08-23,09:00:00,1.63723,1.63789,1.63568,1.63658,6983.76998889446
2019-08-23,10:00:00,1.63658,1.63708,1.63608,1.63635,7013.43999147415
2019-08-23,11:00:00,1.63634,1.6378,1.63627,1.63691,6540.03998494148
2019-08-23,12:00:00,1.63689,1.64268,1.63689,1.64116,23642.7599631548
2019-08-23,13:00:00,1.64112,1.64152,1.64012,1.64023,11108.3999769688
2019-08-23,14:00:00,1.64013,1.64201,1.63778,1.64007,25537.8700078726
2019-08-23,15:00:00,1.64006,1.65256,1.6398,1.65197,28793.0899890661
2019-08-23,16:00:00,1.65192,1.65193,1.6484,1.65036,15668.0799818039
2019-08-23,17:00:00,1.65035,1.65148,1.64927,1.65043,14912.8499518633
2019-08-23,18:00:00,1.65042,1.65126,1.65009,1.65048,13370.0299723148
2019-08-23,19:00:00,1.65048,1.65166,1.65004,1.65019,13839.6200096607
2019-08-23,20:00:00,1.65024,1.65179,1.64911,1.64955,4641.36999750137
2019-08-25,21:00:00,1.65472,1.65501,1.65245,1.65473,1650.41000002623
2019-08-25,22:00:00,1.65468,1.66803,1.65452,1.66538,11779.6099976301
2019-08-25,23:00:00,1.66542,1.66542,1.66062,1.66146,14280.1499831676
2019-08-26,00:00:00,1.66145,1.66149,1.65531,1.65827,17228.9299613237
2019-08-26,01:00:00,1.65823,1.65823,1.65337,1.65471,20005.8499749899
2019-08-26,02:00:00,1.65471,1.65644,1.64909,1.65276,18284.4699646682
2019-08-26,03:00:00,1.65276,1.6533,1.65191,1.65247,12363.4699730873
2019-08-26,04:00:00,1.65245,1.65542,1.65205,1.65499,14774.6799609661
2019-08-26,05:00:00,1.65499,1.65707,1.65465,1.65509,11555.3899669647
2019-08-26,06:00:00,1.65509,1.65547,1.64774,1.64962,15978.5099818707
2019-08-26,07:00:00,1.64961,1.65017,1.6454,1.6475,26799.2299810648
2019-08-26,08:00:00,1.64751,1.64775,1.64297,1.64396,15610.3599690199
2019-08-26,09:00:00,1.64398,1.64535,1.64171,1.64414,16828.0599759817
2019-08-26,10:00:00,1.64414,1.64504,1.64272,1.64316,13762.7999732494
2019-08-26,11:00:00,1.64318,1.64328,1.64185,1.64296,10591.3299732208
2019-08-26,12:00:00,1.64296,1.64426,1.6413,1.64254,13493.7799754143
2019-08-26,13:00:00,1.64259,1.64453,1.64257,1.64362,17588.5999771357
2019-08-26,14:00:00,1.64362,1.6444,1.64006,1.64006,18829.4399614334
2019-08-26,15:00:00,1.64006,1.64051,1.63692,1.63841,17829.5499955416
2019-08-26,16:00:00,1.63839,1.63909,1.63738,1.63794,7501.08998477459
2019-08-26,17:00:00,1.63795,1.63799,1.6363,1.63771,7269.50996387005
2019-08-26,18:00:00,1.63772,1.63896,1.63721,1.63803,8431.20996904373
2019-08-26,19:00:00,1.638,1.63885,1.63769,1.63808,9891.12999296188
2019-08-26,20:00:00,1.63813,1.63865,1.6375,1.63827,2612.30999857187
2019-08-26,21:00:00,1.63813,1.63869,1.63756,1.63814,1339.21000015736
2019-08-26,22:00:00,1.63817,1.6387,1.63722,1.63847,1175.07999956608
2019-08-26,23:00:00,1.6385,1.63995,1.63796,1.63977,7377.76998138428
2019-08-27,00:00:00,1.63974,1.64018,1.63862,1.63995,6595.56998097897
2019-08-27,01:00:00,1.63995,1.64033,1.63837,1.6395,12073.7599673271
2019-08-27,02:00:00,1.63951,1.64183,1.63944,1.63974,8586.58997511864
2019-08-27,03:00:00,1.63976,1.64344,1.63968,1.64186,8646.08997225761
2019-08-27,04:00:00,1.64184,1.64305,1.64104,1.642,7077.06998431683
2019-08-27,05:00:00,1.642,1.6432,1.64158,1.64306,7160.05998277664
2019-08-27,06:00:00,1.64301,1.64457,1.64165,1.64448,13669.329963088
2019-08-27,07:00:00,1.64451,1.64677,1.64448,1.64499,14219.2500011921
2019-08-27,08:00:00,1.645,1.64697,1.64462,1.64604,10501.0200024843
2019-08-27,09:00:00,1.64602,1.64603,1.6426,1.64279,11190.8799937963
2019-08-27,10:00:00,1.6428,1.64331,1.64156,1.64288,10839.3799860477
2019-08-27,11:00:00,1.6429,1.64341,1.64124,1.64134,7937.59997975826
2019-08-27,12:00:00,1.64134,1.64176,1.63952,1.64133,10764.1099749804
2019-08-27,13:00:00,1.6413,1.64293,1.64003,1.64134,14408.1399815083
2019-08-27,14:00:00,1.64132,1.64373,1.6407,1.64185,14274.6699498892
2019-08-27,15:00:00,1.64183,1.6421,1.64053,1.64175,11692.9499657154
2019-08-27,16:00:00,1.64177,1.64321,1.64078,1.64313,10323.9199842215
2019-08-27,17:00:00,1.64312,1.64332,1.64095,1.64144,6461.87997531891
2019-08-27,18:00:00,1.64146,1.64211,1.64122,1.64184,4737.08998131752
2019-08-27,19:00:00,1.64184,1.64263,1.64117,1.6422,5420.92999684811
2019-08-27,20:00:00,1.6423,1.64286,1.64159,1.64231,2393.11000138521
2019-08-27,21:00:00,1.64227,1.64299,1.64224,1.64287,1776.13000011444
2019-08-27,22:00:00,1.64287,1.64288,1.64188,1.64242,3577.75000029802
2019-08-27,23:00:00,1.64246,1.64329,1.64161,1.64169,5680.47999489307
2019-08-28,00:00:00,1.64166,1.64282,1.64102,1.64235,9237.84997487068
2019-08-28,01:00:00,1.64234,1.64446,1.63953,1.64327,13824.3399604559
2019-08-28,02:00:00,1.64325,1.64486,1.64238,1.64468,9678.9599647522
2019-08-28,03:00:00,1.64467,1.64598,1.64404,1.64559,7063.10997569561
2019-08-28,04:00:00,1.64558,1.64558,1.64465,1.64528,4107.32998514175
2019-08-28,05:00:00,1.64526,1.64599,1.64482,1.64582,5331.25998699665
2019-08-28,06:00:00,1.64581,1.64587,1.64436,1.64523,6352.239985466
2019-08-28,07:00:00,1.64522,1.64653,1.64452,1.64469,10701.5399848223
2019-08-28,08:00:00,1.64469,1.64574,1.64206,1.64417,15692.0799593925
2019-08-28,09:00:00,1.64417,1.6457,1.64346,1.64429,11942.2699869871
2019-08-28,10:00:00,1.64428,1.64517,1.64358,1.6442,9141.52997553349
2019-08-28,11:00:00,1.64419,1.64457,1.64264,1.64275,9054.36999678612
2019-08-28,12:00:00,1.64276,1.64393,1.64219,1.64236,12531.4899698496
2019-08-28,13:00:00,1.64234,1.64386,1.6407,1.64338,13738.8799539804
2019-08-28,14:00:00,1.64338,1.645,1.64173,1.64232,15545.7299603224
2019-08-28,15:00:00,1.64232,1.64309,1.64196,1.64294,9743.82998764515
2019-08-28,16:00:00,1.64294,1.64341,1.64177,1.64272,6111.19997823238
2019-08-28,17:00:00,1.64276,1.64401,1.64254,1.64383,6459.09999513626
2019-08-28,18:00:00,1.64386,1.64454,1.64379,1.64452,4638.31000578403
2019-08-28,19:00:00,1.6445,1.64489,1.64375,1.64448,8628.88999128342
2019-08-28,20:00:00,1.64448,1.64529,1.6444,1.64486,1997.19999778271
2019-08-28,21:00:00,1.64494,1.64558,1.64434,1.64472,3620.29999983311
2019-08-28,22:00:00,1.64475,1.64529,1.64442,1.64518,5640.36999982595
2019-08-28,23:00:00,1.6452,1.64565,1.64465,1.64472,6166.49999082088
2019-08-29,00:00:00,1.64472,1.64526,1.64358,1.6441,11089.4699678421
2019-08-29,01:00:00,1.64409,1.64875,1.64409,1.64713,13629.9699618816
2019-08-29,02:00:00,1.64716,1.64748,1.64608,1.64664,7425.58998382092
2019-08-29,03:00:00,1.64673,1.64784,1.64661,1.64733,6128.02998483181
2019-08-29,04:00:00,1.64733,1.6477,1.64683,1.64767,3949.94998645782
2019-08-29,05:00:00,1.64767,1.64874,1.64738,1.6487,6325.4999806881
2019-08-29,06:00:00,1.64868,1.65011,1.64809,1.6481,8701.32998859882
2019-08-29,07:00:00,1.64802,1.64821,1.64368,1.6446,16235.1599844694
2019-08-29,08:00:00,1.64459,1.64521,1.64226,1.64229,13179.4599716663
2019-08-29,09:00:00,1.64225,1.64282,1.64026,1.64127,11394.5899757147
2019-08-29,10:00:00,1.64124,1.64291,1.63997,1.64224,9727.99996888638
2019-08-29,11:00:00,1.64224,1.64232,1.64014,1.64047,9201.75995397568
2019-08-29,12:00:00,1.64054,1.64215,1.63964,1.64145,11212.3399710655
2019-08-29,13:00:00,1.64145,1.64235,1.63979,1.64099,13566.5199728012
2019-08-29,14:00:00,1.64103,1.64656,1.64102,1.64433,16276.3999595642
2019-08-29,15:00:00,1.64432,1.6444,1.64159,1.64229,11242.4099708796
2019-08-29,16:00:00,1.6423,1.64251,1.64066,1.64184,7152.56997764111
2019-08-29,17:00:00,1.64185,1.64225,1.64091,1.64162,8078.16997992992
2019-08-29,18:00:00,1.64163,1.6431,1.64155,1.6429,5398.70999324322
2019-08-29,19:00:00,1.64288,1.64361,1.64274,1.64349,5003.76999783516
2019-08-29,20:00:00,1.64349,1.64382,1.6426,1.64303,1874.5599976182
2019-08-29,21:00:00,1.64317,1.64324,1.64229,1.64287,1044.80000007153
2019-08-29,22:00:00,1.64287,1.64322,1.64232,1.64312,3264.20999950171
2019-08-29,23:00:00,1.64317,1.64341,1.64164,1.64182,6646.87997722626
2019-08-30,00:00:00,1.64182,1.64439,1.64101,1.64395,12732.2599582672
2019-08-30,01:00:00,1.64402,1.64735,1.64298,1.64551,12167.9799597263
2019-08-30,02:00:00,1.64553,1.64709,1.64528,1.64545,10165.2699581385
2019-08-30,03:00:00,1.64541,1.64606,1.64418,1.64438,5427.62997627258
2019-08-30,04:00:00,1.6444,1.64489,1.64399,1.6444,4452.15997719765
2019-08-30,05:00:00,1.64441,1.64494,1.64378,1.64449,8148.16996657848
2019-08-30,06:00:00,1.64447,1.64544,1.6439,1.64405,12972.0799643993
2019-08-30,07:00:00,1.64405,1.64514,1.64092,1.64237,14231.6899785995
2019-08-30,08:00:00,1.64242,1.64363,1.64197,1.64289,8905.85000216961
2019-08-30,09:00:00,1.6429,1.64343,1.64187,1.64254,11379.0199785233
2019-08-30,10:00:00,1.64255,1.64289,1.64108,1.64109,7149.87999200821
2019-08-30,11:00:00,1.64111,1.64127,1.63968,1.63972,8178.78996801376
2019-08-30,12:00:00,1.63971,1.64326,1.63926,1.64167,9549.92998206615
2019-08-30,13:00:00,1.64173,1.64204,1.63957,1.63974,9492.14996910095
2019-08-30,14:00:00,1.63974,1.64,1.63393,1.63416,14435.3599582911
2019-08-30,15:00:00,1.63421,1.63492,1.63123,1.63289,17527.5899447203
2019-08-30,16:00:00,1.63287,1.63368,1.63254,1.63329,6040.49999183416
2019-08-30,17:00:00,1.63329,1.63345,1.6314,1.63299,9837.48998498917
2019-08-30,18:00:00,1.63294,1.63305,1.63132,1.63141,6951.82000029087
2019-08-30,19:00:00,1.63138,1.63222,1.63096,1.63209,8906.34999597073
2019-08-30,20:00:00,1.6321,1.63226,1.63065,1.63065,2988.23000013828
